"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0014904","GO:0014904","myotube cell development","4/927","44/23210",0.0977637883983975,0.275921294082911,0.210630155939086,"26556/19055/20481/193385",4
"GO:0032873","GO:0032873","negative regulation of stress-activated MAPK cascade","4/927","44/23210",0.0977637883983975,0.275921294082911,0.210630155939086,"18472/66505/19261/330177",4
"GO:0043044","GO:0043044","ATP-dependent chromatin remodeling","4/927","44/23210",0.0977637883983975,0.275921294082911,0.210630155939086,"21427/67155/68094/19231",4
"GO:0070303","GO:0070303","negative regulation of stress-activated protein kinase signaling cascade","4/927","44/23210",0.0977637883983975,0.275921294082911,0.210630155939086,"18472/66505/19261/330177",4
"GO:0070527","GO:0070527","platelet aggregation","4/927","44/23210",0.0977637883983975,0.275921294082911,0.210630155939086,"13829/20910/14683/18717",4
"GO:0070830","GO:0070830","bicellular tight junction assembly","4/927","44/23210",0.0977637883983975,0.275921294082911,0.210630155939086,"18747/19878/83814/16412",4
"GO:0002221","GO:0002221","pattern recognition receptor signaling pathway","9/927","137/23210",0.0982994887528781,0.277271163076897,0.211660606008718,"12261/67245/80913/74136/217166/224938/69601/18754/69368",9
"GO:0060402","GO:0060402","calcium ion transport into cytosol","10/927","157/23210",0.0987217659118028,0.278299712544131,0.212445770254176,"109552/110213/12504/14873/20312/14225/15560/18754/19229/19122",10
"GO:0015849","GO:0015849","organic acid transport","17/927","302/23210",0.0988075004122166,0.27837889118471,0.212506212886804,"17254/12298/68267/11540/216739/105727/54393/94280/20910/54208/18479/12424/64051/19736/15560/58887/18212",17
"GO:0010631","GO:0010631","epithelial cell migration","16/927","281/23210",0.0992214801074655,0.278703533639842,0.212754035336231,"12317/17260/19878/212307/11947/16412/26921/14645/69601/18645/76499/14824/18754/11852/19229/21333",16
"GO:0009167","GO:0009167","purine ribonucleoside monophosphate metabolic process","3/927","28/23210",0.0994421595488606,0.278703533639842,0.212754035336231,"23917/11636/19139",3
"GO:0010939","GO:0010939","regulation of necrotic cell death","3/927","28/23210",0.0994421595488606,0.278703533639842,0.212754035336231,"67245/11739/263876",3
"GO:0030511","GO:0030511","positive regulation of transforming growth factor beta receptor signaling pathway","3/927","28/23210",0.0994421595488606,0.278703533639842,0.212754035336231,"14718/53378/216805",3
"GO:0044003","GO:0044003","modulation by symbiont of host process","3/927","28/23210",0.0994421595488606,0.278703533639842,0.212754035336231,"12504/13138/68441",3
"GO:0045992","GO:0045992","negative regulation of embryonic development","3/927","28/23210",0.0994421595488606,0.278703533639842,0.212754035336231,"18749/18747/12387",3
"GO:0090169","GO:0090169","regulation of spindle assembly","3/927","28/23210",0.0994421595488606,0.278703533639842,0.212754035336231,"76959/193385/75608",3
"GO:1901889","GO:1901889","negative regulation of cell junction assembly","3/927","28/23210",0.0994421595488606,0.278703533639842,0.212754035336231,"19878/13829/76499",3
"GO:1903846","GO:1903846","positive regulation of cellular response to transforming growth factor beta stimulus","3/927","28/23210",0.0994421595488606,0.278703533639842,0.212754035336231,"14718/53378/216805",3
"GO:0015893","GO:0015893","drug transport","12/927","198/23210",0.100077867283247,0.280322518045706,0.213989920152601,"68267/11540/54393/20980/80976/54208/20979/19736/15560/18751/229521/18546",12
"GO:0046209","GO:0046209","nitric oxide metabolic process","6/927","80/23210",0.100289290073069,0.280751873485711,0.214317677397949,"16549/19878/19883/19261/16423/19229",6
"GO:0000075","GO:0000075","cell cycle checkpoint","11/927","178/23210",0.101241399663997,0.283009244381631,0.216040887581492,"11789/18611/216965/53817/52696/12575/11909/116733/104418/19290/330177",11
"GO:0003229","GO:0003229","ventricular cardiac muscle tissue development","5/927","62/23210",0.101271479455676,0.283009244381631,0.216040887581492,"12387/15902/17069/22003/14225",5
"GO:0061951","GO:0061951","establishment of protein localization to plasma membrane","5/927","62/23210",0.101271479455676,0.283009244381631,0.216040887581492,"70231/57437/18196/216831/18195",5
"GO:0046486","GO:0046486","glycerolipid metabolic process","18/927","325/23210",0.102437219296596,0.286101406583725,0.218401352760451,"320634/193742/26943/216739/19210/14731/64898/117150/18720/84652/76192/380921/18717/269060/219024/217480/104418/15560",18
"GO:0001649","GO:0001649","osteoblast differentiation","12/927","199/23210",0.102862411975339,0.286696484028436,0.218855617283209,"17261/18747/17260/11789/12387/15902/13207/54393/14683/20481/15078/16478",12
"GO:0031348","GO:0031348","negative regulation of defense response","13/927","220/23210",0.103796896045785,0.286696484028436,0.218855617283209,"12261/11540/74136/217166/65113/20312/19883/12424/14824/19261/96935/224647/18521",13
"GO:0090132","GO:0090132","epithelium migration","16/927","283/23210",0.103846525696407,0.286696484028436,0.218855617283209,"12317/17260/19878/212307/11947/16412/26921/14645/69601/18645/76499/14824/18754/11852/19229/21333",16
"GO:0051282","GO:0051282","regulation of sequestering of calcium ion","8/927","119/23210",0.103998076068945,0.286696484028436,0.218855617283209,"109552/11749/14873/20312/14225/15560/18754/19229",8
"GO:0001774","GO:0001774","microglial cell activation","4/927","45/23210",0.104096754444392,0.286696484028436,0.218855617283209,"217166/11820/20312/14824",4
"GO:0002269","GO:0002269","leukocyte activation involved in inflammatory response","4/927","45/23210",0.104096754444392,0.286696484028436,0.218855617283209,"217166/11820/20312/14824",4
"GO:0009166","GO:0009166","nucleotide catabolic process","4/927","45/23210",0.104096754444392,0.286696484028436,0.218855617283209,"83965/56409/269523/18585",4
"GO:0010257","GO:0010257","NADH dehydrogenase complex assembly","4/927","45/23210",0.104096754444392,0.286696484028436,0.218855617283209,"67264/66495/68375/66349",4
"GO:0010464","GO:0010464","regulation of mesenchymal cell proliferation","4/927","45/23210",0.104096754444392,0.286696484028436,0.218855617283209,"12387/114142/108655/64009",4
"GO:0030890","GO:0030890","positive regulation of B cell proliferation","4/927","45/23210",0.104096754444392,0.286696484028436,0.218855617283209,"17260/67245/12575/12520",4
"GO:0032981","GO:0032981","mitochondrial respiratory chain complex I assembly","4/927","45/23210",0.104096754444392,0.286696484028436,0.218855617283209,"67264/66495/68375/66349",4
"GO:0035196","GO:0035196","production of miRNAs involved in gene silencing by miRNA","4/927","45/23210",0.104096754444392,0.286696484028436,0.218855617283209,"26395/80913/13207/19055",4
"GO:0061028","GO:0061028","establishment of endothelial barrier","4/927","45/23210",0.104096754444392,0.286696484028436,0.218855617283209,"12387/19878/219181/11518",4
"GO:0120192","GO:0120192","tight junction assembly","4/927","45/23210",0.104096754444392,0.286696484028436,0.218855617283209,"18747/19878/83814/16412",4
"GO:0034612","GO:0034612","response to tumor necrosis factor","11/927","179/23210",0.104214031432578,0.286696484028436,0.218855617283209,"26400/66626/217166/69601/20312/19883/263876/69807/12631/19229/26413",11
"GO:0051188","GO:0051188","cofactor biosynthetic process","11/927","179/23210",0.104214031432578,0.286696484028436,0.218855617283209,"110391/68066/54198/216739/68263/14873/58810/109006/216134/108645/232087",11
"GO:0022904","GO:0022904","respiratory electron transport chain","6/927","81/23210",0.104873457975999,0.286696484028436,0.218855617283209,"12858/68267/67264/227197/68375/56428",6
"GO:0045778","GO:0045778","positive regulation of ossification","7/927","100/23210",0.105317864310032,0.286696484028436,0.218855617283209,"17260/12387/67972/14683/14758/21333/16478",7
"GO:0006063","GO:0006063","uronic acid metabolic process","2/927","14/23210",0.105618770985005,0.286696484028436,0.218855617283209,"58810/18754",2
"GO:0006415","GO:0006415","translational termination","2/927","14/23210",0.105618770985005,0.286696484028436,0.218855617283209,"74412/276770",2
"GO:0010457","GO:0010457","centriole-centriole cohesion","2/927","14/23210",0.105618770985005,0.286696484028436,0.218855617283209,"12387/13191",2
"GO:0010644","GO:0010644","cell communication by electrical coupling","2/927","14/23210",0.105618770985005,0.286696484028436,0.218855617283209,"109552/16485",2
"GO:0010882","GO:0010882","regulation of cardiac muscle contraction by calcium ion signaling","2/927","14/23210",0.105618770985005,0.286696484028436,0.218855617283209,"11931/11938",2
"GO:0016081","GO:0016081","synaptic vesicle docking","2/927","14/23210",0.105618770985005,0.286696484028436,0.218855617283209,"12322/18951",2
"GO:0019081","GO:0019081","viral translation","2/927","14/23210",0.105618770985005,0.286696484028436,0.218855617283209,"68184/18521",2
"GO:0019585","GO:0019585","glucuronate metabolic process","2/927","14/23210",0.105618770985005,0.286696484028436,0.218855617283209,"58810/18754",2
"GO:0021932","GO:0021932","hindbrain radial glia guided cell migration","2/927","14/23210",0.105618770985005,0.286696484028436,0.218855617283209,"16412/93686",2
"GO:0030950","GO:0030950","establishment or maintenance of actin cytoskeleton polarity","2/927","14/23210",0.105618770985005,0.286696484028436,0.218855617283209,"227743/11852",2
"GO:0031340","GO:0031340","positive regulation of vesicle fusion","2/927","14/23210",0.105618770985005,0.286696484028436,0.218855617283209,"20980/20979",2
"GO:0031915","GO:0031915","positive regulation of synaptic plasticity","2/927","14/23210",0.105618770985005,0.286696484028436,0.218855617283209,"20614/12631",2
"GO:0031987","GO:0031987","locomotion involved in locomotory behavior","2/927","14/23210",0.105618770985005,0.286696484028436,0.218855617283209,"319387/53901",2
"GO:0035745","GO:0035745","T-helper 2 cell cytokine production","2/927","14/23210",0.105618770985005,0.286696484028436,0.218855617283209,"18762/12520",2
"GO:0035815","GO:0035815","positive regulation of renal sodium excretion","2/927","14/23210",0.105618770985005,0.286696484028436,0.218855617283209,"11540/21333",2
"GO:0035970","GO:0035970","peptidyl-threonine dephosphorylation","2/927","14/23210",0.105618770985005,0.286696484028436,0.218855617283209,"19052/19042",2
"GO:0042308","GO:0042308","negative regulation of protein import into nucleus","2/927","14/23210",0.105618770985005,0.286696484028436,0.218855617283209,"56398/19052",2
"GO:0042921","GO:0042921","glucocorticoid receptor signaling pathway","2/927","14/23210",0.105618770985005,0.286696484028436,0.218855617283209,"22629/18212",2
"GO:0043650","GO:0043650","dicarboxylic acid biosynthetic process","2/927","14/23210",0.105618770985005,0.286696484028436,0.218855617283209,"14661/14718",2
"GO:0046058","GO:0046058","cAMP metabolic process","2/927","14/23210",0.105618770985005,0.286696484028436,0.218855617283209,"12298/224129",2
"GO:0046473","GO:0046473","phosphatidic acid metabolic process","2/927","14/23210",0.105618770985005,0.286696484028436,0.218855617283209,"380921/104418",2
"GO:0048680","GO:0048680","positive regulation of axon regeneration","2/927","14/23210",0.105618770985005,0.286696484028436,0.218855617283209,"14824/18213",2
"GO:0051152","GO:0051152","positive regulation of smooth muscle cell differentiation","2/927","14/23210",0.105618770985005,0.286696484028436,0.218855617283209,"244723/19241",2
"GO:0060049","GO:0060049","regulation of protein glycosylation","2/927","14/23210",0.105618770985005,0.286696484028436,0.218855617283209,"56398/56374",2
"GO:0060263","GO:0060263","regulation of respiratory burst","2/927","14/23210",0.105618770985005,0.286696484028436,0.218855617283209,"14824/227541",2
"GO:0060831","GO:0060831","smoothened signaling pathway involved in dorsal/ventral neural tube patterning","2/927","14/23210",0.105618770985005,0.286696484028436,0.218855617283209,"18749/18747",2
"GO:0070071","GO:0070071","proton-transporting two-sector ATPase complex assembly","2/927","14/23210",0.105618770985005,0.286696484028436,0.218855617283209,"230649/219024",2
"GO:0071428","GO:0071428","rRNA-containing ribonucleoprotein complex export from nucleus","2/927","14/23210",0.105618770985005,0.286696484028436,0.218855617283209,"19384/18148",2
"GO:1901387","GO:1901387","positive regulation of voltage-gated calcium channel activity","2/927","14/23210",0.105618770985005,0.286696484028436,0.218855617283209,"12298/57440",2
"GO:1901841","GO:1901841","regulation of high voltage-gated calcium channel activity","2/927","14/23210",0.105618770985005,0.286696484028436,0.218855617283209,"109552/18578",2
"GO:1902306","GO:1902306","negative regulation of sodium ion transmembrane transport","2/927","14/23210",0.105618770985005,0.286696484028436,0.218855617283209,"83814/17999",2
"GO:1904590","GO:1904590","negative regulation of protein import","2/927","14/23210",0.105618770985005,0.286696484028436,0.218855617283209,"56398/19052",2
"GO:0008217","GO:0008217","regulation of blood pressure","12/927","200/23210",0.105692680155075,0.286735928353292,0.218885727914296,"67972/15902/11418/83814/14683/109648/19277/22003/60596/235431/52589/21333",12
"GO:0034121","GO:0034121","regulation of toll-like receptor signaling pathway","5/927","63/23210",0.106598568326913,0.288691733826494,0.220378731972487,"67245/217166/224938/69601/69368",5
"GO:0043967","GO:0043967","histone H4 acetylation","5/927","63/23210",0.106598568326913,0.288691733826494,0.220378731972487,"74763/69612/56397/101206/21761",5
"GO:0070059","GO:0070059","intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress","5/927","63/23210",0.106598568326913,0.288691733826494,0.220378731972487,"26943/110213/74126/69601/67397",5
"GO:0050730","GO:0050730","regulation of peptidyl-tyrosine phosphorylation","15/927","263/23210",0.106652734136771,0.288691733826494,0.220378731972487,"13829/51789/11820/12504/16412/23897/18762/11804/12424/12520/56013/18754/12805/19229/19122",15
"GO:0046434","GO:0046434","organophosphate catabolic process","8/927","120/23210",0.107767882898491,0.289807722383297,0.221230644633041,"320634/193742/83965/56409/269523/76192/18585/57028",8
"GO:0051208","GO:0051208","sequestering of calcium ion","8/927","120/23210",0.107767882898491,0.289807722383297,0.221230644633041,"109552/11749/14873/20312/14225/15560/18754/19229",8
"GO:0090277","GO:0090277","positive regulation of peptide hormone secretion","8/927","120/23210",0.107767882898491,0.289807722383297,0.221230644633041,"109552/14661/67041/54393/14645/18754/26950/18111",8
"GO:0007007","GO:0007007","inner mitochondrial membrane organization","3/927","29/23210",0.107785187285235,0.289807722383297,0.221230644633041,"30056/69773/103172",3
"GO:0009126","GO:0009126","purine nucleoside monophosphate metabolic process","3/927","29/23210",0.107785187285235,0.289807722383297,0.221230644633041,"23917/11636/19139",3
"GO:0043090","GO:0043090","amino acid import","3/927","29/23210",0.107785187285235,0.289807722383297,0.221230644633041,"17254/54208/19736",3
"GO:0044788","GO:0044788","modulation by host of viral process","3/927","29/23210",0.107785187285235,0.289807722383297,0.221230644633041,"30960/98415/12631",3
"GO:0045292","GO:0045292","mRNA cis splicing, via spliceosome","3/927","29/23210",0.107785187285235,0.289807722383297,0.221230644633041,"66070/67996/20384",3
"GO:0060117","GO:0060117","auditory receptor cell development","3/927","29/23210",0.107785187285235,0.289807722383297,0.221230644633041,"18472/11941/193385",3
"GO:0062125","GO:0062125","regulation of mitochondrial gene expression","3/927","29/23210",0.107785187285235,0.289807722383297,0.221230644633041,"12261/83485/103172",3
"GO:0071880","GO:0071880","adenylate cyclase-activating adrenergic receptor signaling pathway","3/927","29/23210",0.107785187285235,0.289807722383297,0.221230644633041,"12652/14683/18578",3
"GO:1902042","GO:1902042","negative regulation of extrinsic apoptotic signaling pathway via death domain receptors","3/927","29/23210",0.107785187285235,0.289807722383297,0.221230644633041,"18611/69635/72393",3
"GO:0016052","GO:0016052","carbohydrate catabolic process","9/927","140/23210",0.108567183725153,0.291679341928067,0.222659383643141,"13807/18648/56421/11820/21991/56428/58810/11674/18746",9
"GO:0090130","GO:0090130","tissue migration","16/927","285/23210",0.108602082581625,0.291679341928067,0.222659383643141,"12317/17260/19878/212307/11947/16412/26921/14645/69601/18645/76499/14824/18754/11852/19229/21333",16
"GO:0000077","GO:0000077","DNA damage checkpoint","7/927","101/23210",0.109502395629285,0.293770593607675,0.224255783329681,"18611/216965/53817/12575/11909/104418/330177",7
"GO:0034446","GO:0034446","substrate adhesion-dependent cell spreading","7/927","101/23210",0.109502395629285,0.293770593607675,0.224255783329681,"12317/76709/12261/19324/13829/29873/56013",7
"GO:0010799","GO:0010799","regulation of peptidyl-threonine phosphorylation","4/927","46/23210",0.110611716862835,0.295760786672552,0.225775037858394,"13829/11820/110355/26413",4
"GO:0060147","GO:0060147","regulation of posttranscriptional gene silencing","4/927","46/23210",0.110611716862835,0.295760786672552,0.225775037858394,"26395/80913/13207/19055",4
"GO:0060966","GO:0060966","regulation of gene silencing by RNA","4/927","46/23210",0.110611716862835,0.295760786672552,0.225775037858394,"26395/80913/13207/19055",4
"GO:0072666","GO:0072666","establishment of protein localization to vacuole","4/927","46/23210",0.110611716862835,0.295760786672552,0.225775037858394,"116733/17999/19349/66914",4
"GO:0098586","GO:0098586","cellular response to virus","4/927","46/23210",0.110611716862835,0.295760786672552,0.225775037858394,"12261/80913/74136/11840",4
"GO:0140115","GO:0140115","export across plasma membrane","4/927","46/23210",0.110611716862835,0.295760786672552,0.225775037858394,"67972/22627/11931/232975",4
"GO:0002763","GO:0002763","positive regulation of myeloid leukocyte differentiation","5/927","64/23210",0.112060239356716,0.298962119300875,0.228218840512183,"15902/12504/14683/23897/170826",5
"GO:0044774","GO:0044774","mitotic DNA integrity checkpoint","5/927","64/23210",0.112060239356716,0.298962119300875,0.228218840512183,"216965/12575/11909/104418/330177",5
"GO:0046824","GO:0046824","positive regulation of nucleocytoplasmic transport","5/927","64/23210",0.112060239356716,0.298962119300875,0.228218840512183,"18747/22627/19042/19384/26413",5
"GO:0071479","GO:0071479","cellular response to ionizing radiation","5/927","64/23210",0.112060239356716,0.298962119300875,0.228218840512183,"24086/12575/98415/11852/14784",5
"GO:1901991","GO:1901991","negative regulation of mitotic cell cycle phase transition","9/927","141/23210",0.112118533454936,0.298962119300875,0.228218840512183,"24100/11789/216965/12298/12575/67991/116733/104418/330177",9
"GO:0002695","GO:0002695","negative regulation of leukocyte activation","11/927","182/23210",0.113435316933157,0.302306371672305,0.230771743871219,"21672/67245/11540/19084/15902/217166/65113/20312/14824/193385/19122",11
"GO:0031123","GO:0031123","RNA 3'-end processing","7/927","102/23210",0.113774099800015,0.30304199003545,0.23133329317482,"11803/54196/11820/229709/109331/208922/83410",7
"GO:0051817","GO:0051817","modulation of process of other organism involved in symbiotic interaction","6/927","83/23210",0.114361551185376,0.304271036184121,0.232271510657495,"12504/30960/98415/13138/12631/68441",6
"GO:1903363","GO:1903363","negative regulation of cellular protein catabolic process","6/927","83/23210",0.114361551185376,0.304271036184121,0.232271510657495,"24086/69601/17754/53378/225896/56353",6
"GO:0071356","GO:0071356","cellular response to tumor necrosis factor","10/927","162/23210",0.114923334562777,0.305538095017402,0.233238745899432,"66626/217166/69601/20312/19883/263876/69807/12631/19229/26413",10
"GO:0051480","GO:0051480","regulation of cytosolic calcium ion concentration","20/927","374/23210",0.114964323596318,0.305538095017402,0.233238745899432,"109552/66437/67972/22627/12652/224129/110213/12504/14873/14718/14688/11941/20312/14225/15560/18754/19229/21333/276770/19122",20
"GO:0006639","GO:0006639","acylglycerol metabolic process","8/927","122/23210",0.115529520043605,0.306364910202925,0.233869912160226,"193742/216739/64898/76192/380921/269060/217480/104418",8
"GO:0045667","GO:0045667","regulation of osteoblast differentiation","9/927","142/23210",0.115733676469463,0.306364910202925,0.233869912160226,"18747/17260/11789/12387/15902/13207/14683/20481/16478",9
"GO:0000132","GO:0000132","establishment of mitotic spindle orientation","3/927","30/23210",0.116389028364418,0.306364910202925,0.233869912160226,"18472/386649/13191",3
"GO:0010922","GO:0010922","positive regulation of phosphatase activity","3/927","30/23210",0.116389028364418,0.306364910202925,0.233869912160226,"17260/19052/170826",3
"GO:0015012","GO:0015012","heparan sulfate proteoglycan biosynthetic process","3/927","30/23210",0.116389028364418,0.306364910202925,0.233869912160226,"12387/54616/58193",3
"GO:0021904","GO:0021904","dorsal/ventral neural tube patterning","3/927","30/23210",0.116389028364418,0.306364910202925,0.233869912160226,"18749/18747/14232",3
"GO:0044062","GO:0044062","regulation of excretion","3/927","30/23210",0.116389028364418,0.306364910202925,0.233869912160226,"11540/14683/21333",3
"GO:0048026","GO:0048026","positive regulation of mRNA splicing, via spliceosome","3/927","30/23210",0.116389028364418,0.306364910202925,0.233869912160226,"108013/19655/230753",3
"GO:0048643","GO:0048643","positive regulation of skeletal muscle tissue development","3/927","30/23210",0.116389028364418,0.306364910202925,0.233869912160226,"17260/12387/53376",3
"GO:0070266","GO:0070266","necroptotic process","3/927","30/23210",0.116389028364418,0.306364910202925,0.233869912160226,"67245/11739/263876",3
"GO:1902745","GO:1902745","positive regulation of lamellipodium organization","3/927","30/23210",0.116389028364418,0.306364910202925,0.233869912160226,"76709/14086/12631",3
"GO:1902751","GO:1902751","positive regulation of cell cycle G2/M phase transition","3/927","30/23210",0.116389028364418,0.306364910202925,0.233869912160226,"11820/18514/18148",3
"GO:1903859","GO:1903859","regulation of dendrite extension","3/927","30/23210",0.116389028364418,0.306364910202925,0.233869912160226,"83814/20980/20979",3
"GO:0001504","GO:0001504","neurotransmitter uptake","4/927","47/23210",0.117303502874845,0.306364910202925,0.233869912160226,"63959/54208/14758/19736",4
"GO:0006368","GO:0006368","transcription elongation from RNA polymerase II promoter","4/927","47/23210",0.117303502874845,0.306364910202925,0.233869912160226,"26395/66505/114741/67923",4
"GO:0016574","GO:0016574","histone ubiquitination","4/927","47/23210",0.117303502874845,0.306364910202925,0.233869912160226,"109331/216825/56353/93765",4
"GO:0021532","GO:0021532","neural tube patterning","4/927","47/23210",0.117303502874845,0.306364910202925,0.233869912160226,"18749/18747/14232/72475",4
"GO:0031050","GO:0031050","dsRNA processing","4/927","47/23210",0.117303502874845,0.306364910202925,0.233869912160226,"26395/80913/13207/19055",4
"GO:0048010","GO:0048010","vascular endothelial growth factor receptor signaling pathway","4/927","47/23210",0.117303502874845,0.306364910202925,0.233869912160226,"69601/17999/18751/19229",4
"GO:0070918","GO:0070918","production of small RNA involved in gene silencing by RNA","4/927","47/23210",0.117303502874845,0.306364910202925,0.233869912160226,"26395/80913/13207/19055",4
"GO:1902041","GO:1902041","regulation of extrinsic apoptotic signaling pathway via death domain receptors","4/927","47/23210",0.117303502874845,0.306364910202925,0.233869912160226,"18611/69635/72393/20482",4
"GO:0071560","GO:0071560","cellular response to transforming growth factor beta stimulus","12/927","204/23210",0.117468775579686,0.306364910202925,0.233869912160226,"20340/17260/19042/14718/20482/53378/20481/23988/216805/65112/56424/68939",12
"GO:0006354","GO:0006354","DNA-templated transcription, elongation","5/927","65/23210",0.117653957008323,0.306364910202925,0.233869912160226,"26395/53817/66505/114741/67923",5
"GO:0045123","GO:0045123","cellular extravasation","5/927","65/23210",0.117653957008323,0.306364910202925,0.233869912160226,"16412/20312/193385/19261/16423",5
"GO:0150076","GO:0150076","neuroinflammatory response","5/927","65/23210",0.117653957008323,0.306364910202925,0.233869912160226,"11540/217166/11820/20312/14824",5
"GO:0001708","GO:0001708","cell fate specification","7/927","103/23210",0.118132086553473,0.306364910202925,0.233869912160226,"11789/12387/14232/16412/16911/18213/17933",7
"GO:0009953","GO:0009953","dorsal/ventral pattern formation","7/927","103/23210",0.118132086553473,0.306364910202925,0.233869912160226,"18749/18747/11789/12387/14232/26419/20473",7
"GO:0048709","GO:0048709","oligodendrocyte differentiation","7/927","103/23210",0.118132086553473,0.306364910202925,0.233869912160226,"12387/15902/110355/19744/13138/235402/18212",7
"GO:0006206","GO:0006206","pyrimidine nucleobase metabolic process","2/927","15/23210",0.118764777780053,0.306364910202925,0.233869912160226,"56749/26413",2
"GO:0006896","GO:0006896","Golgi to vacuole transport","2/927","15/23210",0.118764777780053,0.306364910202925,0.233869912160226,"57440/231580",2
"GO:0010172","GO:0010172","embryonic body morphogenesis","2/927","15/23210",0.118764777780053,0.306364910202925,0.233869912160226,"76499/13138",2
"GO:0010715","GO:0010715","regulation of extracellular matrix disassembly","2/927","15/23210",0.118764777780053,0.306364910202925,0.233869912160226,"14086/76499",2
"GO:0031280","GO:0031280","negative regulation of cyclase activity","2/927","15/23210",0.118764777780053,0.306364910202925,0.233869912160226,"54393/15444",2
"GO:0031958","GO:0031958","corticosteroid receptor signaling pathway","2/927","15/23210",0.118764777780053,0.306364910202925,0.233869912160226,"22629/18212",2
"GO:0033151","GO:0033151","V(D)J recombination","2/927","15/23210",0.118764777780053,0.306364910202925,0.233869912160226,"108655/58208",2
"GO:0033235","GO:0033235","positive regulation of protein sumoylation","2/927","15/23210",0.118764777780053,0.306364910202925,0.233869912160226,"22196/75141",2
"GO:0035590","GO:0035590","purinergic nucleotide receptor signaling pathway","2/927","15/23210",0.118764777780053,0.306364910202925,0.233869912160226,"11540/224129",2
"GO:0042428","GO:0042428","serotonin metabolic process","2/927","15/23210",0.118764777780053,0.306364910202925,0.233869912160226,"18574/11941",2
"GO:0044827","GO:0044827","modulation by host of viral genome replication","2/927","15/23210",0.118764777780053,0.306364910202925,0.233869912160226,"30960/98415",2
"GO:0045760","GO:0045760","positive regulation of action potential","2/927","15/23210",0.118764777780053,0.306364910202925,0.233869912160226,"70357/21333",2
"GO:0046033","GO:0046033","AMP metabolic process","2/927","15/23210",0.118764777780053,0.306364910202925,0.233869912160226,"11636/19139",2
"GO:0051547","GO:0051547","regulation of keratinocyte migration","2/927","15/23210",0.118764777780053,0.306364910202925,0.233869912160226,"212307/26921",2
"GO:0060700","GO:0060700","regulation of ribonuclease activity","2/927","15/23210",0.118764777780053,0.306364910202925,0.233869912160226,"110213/18148",2
"GO:0061000","GO:0061000","negative regulation of dendritic spine development","2/927","15/23210",0.118764777780053,0.306364910202925,0.233869912160226,"22215/53972",2
"GO:0070254","GO:0070254","mucus secretion","2/927","15/23210",0.118764777780053,0.306364910202925,0.233869912160226,"67443/18754",2
"GO:0070572","GO:0070572","positive regulation of neuron projection regeneration","2/927","15/23210",0.118764777780053,0.306364910202925,0.233869912160226,"14824/18213",2
"GO:0071243","GO:0071243","cellular response to arsenic-containing substance","2/927","15/23210",0.118764777780053,0.306364910202925,0.233869912160226,"14873/269523",2
"GO:0071404","GO:0071404","cellular response to low-density lipoprotein particle stimulus","2/927","15/23210",0.118764777780053,0.306364910202925,0.233869912160226,"16412/12520",2
"GO:0071731","GO:0071731","response to nitric oxide","2/927","15/23210",0.118764777780053,0.306364910202925,0.233869912160226,"11991/26419",2
"GO:0072010","GO:0072010","glomerular epithelium development","2/927","15/23210",0.118764777780053,0.306364910202925,0.233869912160226,"19277/70350",2
"GO:0097050","GO:0097050","type B pancreatic cell apoptotic process","2/927","15/23210",0.118764777780053,0.306364910202925,0.233869912160226,"67996/26419",2
"GO:0099527","GO:0099527","postsynapse to nucleus signaling pathway","2/927","15/23210",0.118764777780053,0.306364910202925,0.233869912160226,"50849/77531",2
"GO:1902043","GO:1902043","positive regulation of extrinsic apoptotic signaling pathway via death domain receptors","2/927","15/23210",0.118764777780053,0.306364910202925,0.233869912160226,"18611/20482",2
"GO:1903729","GO:1903729","regulation of plasma membrane organization","2/927","15/23210",0.118764777780053,0.306364910202925,0.233869912160226,"20404/19339",2
"GO:2000811","GO:2000811","negative regulation of anoikis","2/927","15/23210",0.118764777780053,0.306364910202925,0.233869912160226,"16412/18212",2
"GO:0006970","GO:0006970","response to osmotic stress","6/927","84/23210",0.11926265612148,0.307484979397023,0.234724939858612,"26400/57138/26419/83814/11909/16531",6
"GO:0019233","GO:0019233","sensory perception of pain","9/927","143/23210",0.119412193884423,0.307706234934833,0.234893839792871,"110355/22223/12424/17967/15560/18619/16485/21333/26413",9
"GO:0044843","GO:0044843","cell cycle G1/S phase transition","11/927","185/23210",0.123107720317956,0.317059830088218,0.242034097714235,"12298/15902/12575/12322/16412/67991/19055/78832/104418/12323/19192",11
"GO:0090278","GO:0090278","negative regulation of peptide hormone secretion","5/927","66/23210",0.123377033676908,0.317584059502019,0.242434278945422,"12652/26921/19055/16500/26950",5
"GO:0006638","GO:0006638","neutral lipid metabolic process","8/927","124/23210",0.123583243573378,0.317721305108721,0.242539048182742,"193742/216739/64898/76192/380921/269060/217480/104418",8
"GO:0014902","GO:0014902","myotube differentiation","8/927","124/23210",0.123583243573378,0.317721305108721,0.242539048182742,"26556/19055/20481/20866/66860/193385/12520/20661",8
"GO:0051054","GO:0051054","positive regulation of DNA metabolic process","12/927","206/23210",0.123627734996746,0.317721305108721,0.242539048182742,"11991/26400/12387/53817/59125/319604/18481/21750/18148/19229/26413/93765",12
